2.0922,-6.81,8.4636,-0.60216,0
1.5356,9.1772,-2.2718,-0.73535,0
3.9899,-2.7066,2.3946,0.86291,0
-1.5768,10.843,2.5462,-2.9362,0
4.6765,-3.3895,3.4896,1.4771,0
5.2423,11.0272,-4.353,-4.1013,0
0.7057,-5.4981,8.3368,-2.8715,0
4.8906,-3.3584,3.4202,1.0905,0
1.4884,3.6274,3.308,0.48921,0
-0.96511,9.4111,1.7305,-4.8629,0
3.6289,0.81322,1.6277,0.77627,0
3.4805,9.7008,-3.7541,-3.4379,0
-0.2062,9.2207,-3.7044,-6.8103,0
0.96441,5.8395,2.3235,0.066365,0
-0.7869,9.5663,-3.7867,-7.5034,0
1.6349,3.286,2.8753,0.087054,0
5.262,3.9834,-1.5572,1.0103,0
2.549,6.1499,-1.1605,-1.2371,0
4.8265,0.80287,1.6371,1.1875,0
5.807,5.0097,-2.2384,0.43878,0
-0.78289,11.3603,-0.37644,-7.0495,0
0.49665,5.527,1.7785,-0.47156,0
1.7939,-1.1174,1.5454,-0.26079,0
2.5367,2.599,2.0938,0.20085,0
0.12326,8.9848,-0.9351,-2.4332,0
4.1373,0.49248,1.093,1.8276,0
4.1654,-3.4495,3.643,1.0879,0
2.3066,3.5364,0.57551,0.41938,0
0.049175,6.1437,1.7828,-0.72113,0
1.1317,3.9647,3.3979,0.84351,0
1.8664,7.7763,-0.23849,-2.9634,0
4.0296,2.6756,0.80685,0.71679,0
0.87603,6.8141,0.84198,-0.17156,0
4.0632,3.584,0.72545,0.39481,0
-0.64472,-4.6062,8.347,-2.7099,0
2.1616,-6.8804,8.1517,-0.081048,0
3.3397,-4.6145,3.9823,-0.23751,0
3.5438,1.2395,1.997,2.1547,0
-1.8584,7.886,-1.6643,-1.8384,0
2.9163,10.8306,-3.3437,-4.122,0
1.518,5.6946,0.094818,-0.026738,0
4.2188,6.8162,-1.2804,0.76076,0
2.5331,2.9135,-0.822,-0.12243,0
2.108,6.7955,-0.1708,0.4905,0
0.9297,-3.7971,4.6429,-0.2957,0
4.0713,10.4023,-4.1722,-4.7582,0
-1.5075,1.9224,7.1466,0.89136,0
2.994,7.2011,-1.2153,0.3211,0
3.7818,-2.8846,2.2558,-0.15734,0
3.4663,1.1112,1.7425,1.3388,0
5.1302,8.6703,-2.8913,-1.5086,0
0.4339,5.5395,2.033,-0.40432,0
4.1605,11.2196,-3.6136,-4.0819,0
5.032,8.2026,-2.6256,-1.0341,0
-0.2062,9.2207,-3.7044,-6.8103,0
1.7317,-0.34765,4.1905,-0.99138,0
3.9232,-3.2467,3.4579,0.83705,0
0.5195,-3.2633,3.0895,-0.9849,0
1.7496,-0.1759,5.1827,1.2922,0
2.7391,7.4018,0.071684,-2.5302,0
-1.7599,11.9211,2.6756,-3.3241,0
2.486,-0.99533,5.3404,-0.15475,0
3.9479,-3.7723,2.883,0.019813,0
1.3566,4.2358,2.1341,0.3211,0
2.4008,9.3593,-3.3565,-3.3526,0
4.1927,-3.2674,2.5839,0.21766,0
1.0235,6.901,-2.0062,-2.7125,0
0.11739,6.2761,-1.5495,-2.4746,0
3.583,-3.7971,3.4391,-0.12501,0
3.6582,5.6864,-1.7157,-0.23751,0
1.8314,6.3672,-0.036278,0.049554,0
2.7365,-5.0325,6.6608,-0.57889,0
4.8272,3.0687,0.68604,0.80731,0
5.8862,5.8747,-2.8167,-0.30087,0
4.0026,-3.5943,3.5573,0.26809,0
4.1757,10.2615,-3.8552,-4.3056,0
4.8077,2.2327,-0.26334,1.5534,0
2.5605,9.2683,-3.5913,-1.356,0
3.5156,10.1891,-4.2759,-4.978,0
0.68087,2.3259,4.9085,0.54998,0
-1.3,10.2678,-2.953,-5.8638,0
2.4196,6.4665,-0.75688,0.228,0
4.6464,10.5326,-4.5852,-4.206,0
1.3562,3.2136,4.3465,0.78662,0
-2.6479,10.1374,-1.331,-5.4707,0
5.4944,1.5478,0.041694,1.9284,0
2.0466,2.03,2.1761,-0.083634,0
2.3952,9.5083,-3.1783,-3.0086,0
-1.3931,1.5664,7.5382,0.78403,0
2.7744,6.8576,-1.0671,0.075416,0
2.0597,-0.99326,5.2119,-0.29312,0
1.0135,8.4551,-1.672,-2.0815,0
0.57461,10.1105,-1.6917,-4.3922,0
5.2868,3.257,-1.3721,1.1668,0
2.2034,5.9947,0.53009,0.84998,0
3.0329,2.2948,2.1135,0.35084,0
3.1557,2.8908,0.59693,0.79825,0
1.594,4.7055,1.3758,0.081882,0
3.8496,9.7939,-4.1508,-4.4582,0
4.9342,2.4107,-0.17594,1.6245,0
2.6946,6.7976,-0.40301,0.44912,0
3.4312,6.2637,-1.9513,-0.36165,0
1.3638,-4.7759,8.4182,-1.8836,0
1.9265,7.7557,-0.16823,-3.0771,0
4.068,-2.9363,2.1992,0.50084,0
0.3223,-0.89808,8.0883,0.69222,0
1.7747,-6.4334,8.15,-0.89828,0
3.2422,6.2265,0.12224,-1.4466,0
-2.2153,11.9625,0.078538,-7.7853,0
1.934,-9.2828e-06,4.816,-0.33967,0
2.1464,6.0795,-0.5778,-2.2302,0
2.2928,9.0386,-3.2417,-1.2991,0
2.9719,6.8369,-0.2702,0.71291,0
-1.9177,11.6894,2.5454,-3.2763,0
1.0284,9.767,-1.3687,-1.7853,0
1.6032,-4.7863,8.5193,-2.1203,0
4.2478,7.6956,-2.7696,-1.0767,0
5.0297,-4.9704,3.5025,-0.23751,0
2.1274,5.1939,-1.7971,-1.1763,0
0.3292,-4.4552,4.5718,-0.9888,0
2.6718,5.6574,0.72974,-1.4892,0
2.9499,2.2493,1.3458,-0.037083,0
3.7352,9.5911,-3.9032,-3.3487,0
3.884,10.0277,-3.9298,-4.0819,0
4.4549,2.4976,1.0313,0.96894,0
1.6988,2.9094,2.9044,0.11033,0
3.0009,5.8126,-2.2306,-0.66553,0
3.4667,-4.0724,4.2882,1.5418,0
1.0191,2.33,4.9334,0.82929,0
0.66018,10.3878,-1.4029,-3.9151,0
3.3299,0.91254,1.5806,0.39352,0
-4.2859,8.5234,3.1392,-0.91639,0
0.5195,-3.2633,3.0895,-0.9849,0
0.88872,5.3449,2.045,-0.19355,0
-0.21661,8.0329,1.8848,-3.8853,0
-2.3242,11.5176,1.8231,-5.375,0
3.3848,3.2674,0.90967,0.25128,0
2.805,0.57732,1.3424,1.2133,0
3.8999,1.734,1.6011,0.96765,0
3.2294,7.7391,-0.37816,-2.5405,0
2.1948,1.3781,1.1582,0.85774,0
4.1529,-3.9358,2.8633,-0.017686,0
0.58836,10.7727,-1.3884,-4.3276,0
-1.9922,11.6542,2.6542,-5.2107,0
4.2772,2.4955,0.48554,0.36119,0
5.4188,10.1457,-4.084,-3.6991,0
3.8117,10.1457,-4.0463,-4.5629,0
4.6361,-2.6611,2.8358,1.1991,0
3.7982,10.423,-4.1602,-4.9728,0
2.1265,6.8783,0.44784,-2.2224,0
3.7831,10.0526,-3.8869,-3.7366,0
